Name	Half-life (h)
Hspbp1	5.796690635
Hspd1	5.878376634
Hsph1	3.387629592
Htra2	7.101898557
Iars2	7.135408163
Iba57	2.705171829
Ibtk	3.397630292
Ice1	2.790912746
Id2	1.988161321
Ide	3.570251198
Idh1	7.028331646
Idh2	9.413595802
Idh3b	8.589006922
Idh3g	9.126906373
Ier2	2.055511441
Ier5l	1.53631268
Ifi30	9.0363584
Ifitm2	11.24998144
Ifitm3	8.916103315
Ifrd1	2.380872767
Igf2bp1	3.197029311
Igf2bp1	3.704949757
Igf2bp1	4.126534131
Igf2bp2	5.49800147
Igf2bp3	3.806294327
Igf2r	6.218821969
Ikbkap	6.614168183
Ikbkb	3.142311661
Ikzf5	2.389174227
Ilkap	3.754817848
Impa1	4.373093329
Impad1	3.820515864
Impad1	3.703257219
Impad1	3.130765302
Impdh1	5.81242807
Incenp	3.064686754
Ing2	1.877189335
Inhbb	1.568451041
Ino80c	3.342193228
Ino80d	1.840426015
Ino80e	3.690630141
Inppl1	3.697144255
Ints13	3.831060462
Ints2	4.874638634
Ints3	3.957170769
Ints8	5.344686185
Ipo11	3.494468295
Ipo13	2.053565353
Ipo4	6.368501463
Ipo8	5.478156489
Ipo9	7.343795465
Iqcc	0.882018301
Iqgap1	4.334804992
Irak1	3.660666822
Irak1	4.379426699
Irf2bpl	1.862370609
Isca1	3.88408492
Ist1	2.526618131
Isy1	3.934134237
Itfg1	4.794653635
Itm2b	8.56307713
Itm2b	5.876739221
Itpk1	3.087056387
Itpkc	2.113184466
Jag1	2.148254019
Jak1	3.601375736
Jmjd6	2.850648222
Josd1	3.451569152
Jrk	2.201886682
Junb	1.874180043
Jup	3.075880457
Kank2	3.892392149
Kansl1	2.472629588
Kansl2	2.583440227
Kansl3	2.680779074
Kars	10.68350998
Kat2a	4.813008769
Kat5	3.738790298
Kat7	1.901702361
Kazn	2.577070088
Kazn	2.284024065
Kbtbd2	1.07209051
Kcmf1	2.553090486
Kcmf1	2.883736215
Kcnk5	1.078015019
Kctd3	1.64541369
Kctd5	2.669612496
Kdm1a	5.002674785
Kdm2a	1.743753584
Kdm2b	3.611341245
Kdm3a	2.517396365
Kdm4a	2.573525127
Kdm6b	2.557547422
Keap1	2.696382042
Keap1	1.752889261
Khdrbs1	6.032273684
Khsrp	5.825304927
Kif13a	2.713311445
Kif1bp	3.79184544
Kif22	4.617847721
Kif23	3.272406392
Kif2a	0.681712369
Kif2c	2.806231005
Kif5b	3.817117007
Kifc1	3.685161998
Kifc3	3.067997023
Klc4	3.763375831
Klf10	1.657600258
Klf13	3.214290351
Klf16	2.509696033
Klf4	1.588532543
Klhdc3	3.594380124
Klhdc4	5.923900274
Klhl11	1.524468247
Klhl13	6.269657312
Klhl2	1.789259289
Klhl8	1.982282105
Klhl9	3.352691579
Kmt2b	2.761064341
Kmt2c	2.01298218
Kmt2d	3.78069918
Knop1	3.813026598
Knop1	5.777593844
Kpna2	2.708257777
Kpna3	3.535689646
Kpna4	5.442777826
Kpna6	2.980201366
Kpna6	4.989544353
Kpnb1	4.171260524
Kpnb1	4.896463817
Kpnb1	5.583500926
Kras	2.459637565
Kras	3.314624751
Kri1	0.87863624
Krt42	11.82331069
Lage3	5.463105652
Lama5	4.234404465
Lamc1	5.431723089
Lamp2	2.637334591
Large2	4.637179078
Larp7	6.349579682
Lars	6.506874357
Las1l	5.652405632
Lbr	5.315430771
Ldb1	2.871688232
Ldhb	7.344761494
Ldlrap1	3.079995503
Lemd2	2.500625363
Lemd3	1.20813054
Letm1	4.27515475
Lima1	3.394304018
Limd2	2.182495757
Limk2	4.544059944
Lin28a	6.789008377
Lin28a	5.497505372
Lin54	3.031912526
Liph	3.019914343
Litaf	2.342722116
Lman1	4.022367286
Lman2	1.664433237
Lmbr1l	3.870466324
Lmf2	2.831722312
Lmnb2	3.43896685
Lmo4	3.557859718
Lnpep	2.034261881
Lnpk	3.239678673
Lnx2	2.818620364
Lonp1	7.429253766
Lpar1	3.144573909
Lpin1	1.961044467
Lrp1	6.06319159
Lrp5	4.22630069
Lrpap1	2.500008055
Lrpap1	6.331760771
Lrpprc	6.140719717
Lrrc28	3.642379184
Lrrc34	4.008728796
Lrrc42	3.600155546
Lrwd1	6.225405518
Lsg1	3.101963604
Lsm12	6.263898138
Lsm14a	3.012650565
Lsm14a	2.68974126
Lsm5	10.18425825
Lsm6	3.499500232
Lsm6	6.753829443
Lsm7	8.218871739
Lsr	5.517601523
Ltbp4	4.838167046
Ltv1	3.943488584
Luc7l3	4.245531508
Luc7l3	3.39624956
Ly75	3.04822267
Lypla2	4.404770823
Lyplal1	5.988943797
Lyrm4	3.211344247
Macf1	3.173222585
Mad1l1	2.02444238
Mad2l1bp	1.789646158
Mafg	1.852451885
Mafg	1.843418229
Mageb16	4.148587137
Maged1	7.345939368
Mageh1	2.957380901
Magohb	4.64329482
Mak16	2.532070721
Malat1	0.485781172
Manf	4.222926861
Map2k1	3.641359637
Map2k4	1.639313019
Map3k4	3.519082106
Map4k3	2.133597823
Map7d1	2.252389691
Mapk6	2.927919148
Mapk7	3.292835106
Mapk8	3.742963409
Mapkapk3	4.452004778
Mapkapk5	4.356304651
02.Mar	5.724796463
06.Mar	2.999532451
Marcks	3.255815521
Marf1	2.164011245
Mars	6.388740761
Mast2	2.364862832
Mastl	1.63773165
Mat2a	2.167367195
Mat2b	2.293044164
Max	2.800776352
Max	2.778734652
Maz	2.905031126
Mbd3	5.091749874
Mbd6	3.058739746
Mbip	2.90413289
Mboat7	2.74207175
Mbtps1	3.183377842
Mbtps2	3.778762446
Mcat	2.537346512
Mcf2	3.137769308
Mcfd2	2.112520332
Mcm10	2.88936109
Mcm2	4.577880611
Mcm3	4.033587314
Mcm4	4.874530852
Mcm6	5.139121148
Mcm7	5.389786776
Mcmbp	4.949217924
Mcmbp	3.193130915
Mcrs1	4.834554899
Mcu	4.011535062
Mdfi	4.785593161
Mdh1	15.21848615
Mdk	13.34042419
Mdm2	2.202210508
Mdm4	2.26891525
Mdp1	2.914818023
Mdp1	4.961956337
Me1	4.582171718
Mecp2	2.099403748
Med1	3.010223674
Med13	1.130485227
Med14	3.471309839
Med15	2.204337837
Med16	5.149949164
Med17	3.160934085
Med18	2.058297923
Med22	2.131843735
Med25	2.33994487
Med25	6.865765611
Med26	1.773687214
Med31	2.927323818
Med6	3.12122447
Memo1	6.011720591
Mepce	1.726492774
Mesdc1	2.403187343
Metap1	3.399974045
Metap2	4.85240051
Metrn	7.958637192
Mettl13	1.951047632
Mettl14	3.030886018
Mettl5	7.407812452
Mettl8	2.591043525
Mfap1b	2.670902179
Mfge8	7.937650105
Mfsd10	8.000774151
Mfsd14a	2.400503546
Mfsd14b	3.853371027
Mfsd7b	1.570354626
Mgea5	3.731078241
Mgea5	3.795323617
Mia3	5.836330579
Mien1	7.312164373
Mier2	4.370513548
Mif	19.72298906
Mif4gd	3.620433577
Miga1	3.001859306
Minos1	10.01482614
Mis18a	2.914886615
Mis18bp1	3.209102817
Mitd1	2.616497582
Mki67	3.73887713
Mkl1	1.327888282
Mknk2	3.15788663
Mkrn1	2.815397616
Mkrn1	5.184512227
Mkrn1	9.186138734
Mlec	2.642126387
Mlec	8.011956634
Mlh3	2.876867533
Mllt1	1.695203322
Mllt11	1.195785362
Mlst8	2.667029183
Mmadhc	3.668036005
Mmgt1	2.644632688
Mmp11	2.607740149
Mms19	5.174472574
Mnd1	10.13096022
Mob2	2.91861015
Mon2	2.40443237
Morf4l2	4.866749198
Morn4	5.806089705
Mospd3	6.188818924
Mov10	6.925518474
Mpdu1	6.162720821
Mphosph10	2.034610098
Mphosph6	2.59165256
Mpi	3.771315983
Mpp1	5.437277703
Mpv17l2	4.958312146
Mpzl1	2.233282788
Mras	3.766282845
Mras	3.657263305
Mreg	3.290274829
Mrfap1	5.299853451
Mrfap1	6.170071379
Mri1	4.681230447
Mrm1	1.762866779
Mrm2	2.362810576
Mrpl13	6.476145416
Mrpl15	4.763275937
Mrpl17	2.359964883
Mrpl17	4.530991166
Mrpl18	5.184332002
Mrpl19	2.826156099
Mrpl32	3.501553376
Mrpl35	6.271513637
Mrpl37	4.084533662
Mrpl38	3.935919574
Mrpl39	6.086250109
Mrpl40	5.156705421
Mrpl41	5.254530758
Mrpl42	7.216561395
Mrpl43	3.160883592
Mrpl43	3.758343402
Mrpl46	5.215658652
Mrpl47	4.474873187
Mrpl49	2.053299033
Mrpl49	7.210281627
Mrpl50	2.593237641
Mrpl50	3.907659191
Mrpl54	5.97334696
Mrps12	4.604176454
Mrps16	6.619513957
Mrps18b	3.418607396
Mrps21	4.693266496
Mrps22	3.495327748
Mrps24	4.08904134
Mrps25	10.39902182
Mrps30	3.542983005
Mrps33	7.201190248
Mrps36	8.3732399
Mrto4	4.506133707
Msc	2.132823467
Msh3	3.082096398
Msi2	3.885420292
Msmo1	2.88211825
Msto1	5.460131375
Mterf4	2.014690025
Mtfp1	1.267068545
Mtfr1l	3.691978649
Mthfd2	4.021991612
Mtif3	2.075637915
Mtmr3	2.4590705
Mtmr9	2.919363203
Mtmr9	4.513582676
Mtmr9	5.374182991
Mtpn	3.505342299
Mtpn	4.108507446
Mtr	6.372127485
Mtss1	2.549180097
Mtx1	8.726318605
Mvd	3.463593404
Mycn	2.003317995
Mydgf	6.902853697
Myef2	3.675897707
Myh9	4.338315977
Myl12a	8.279118659
Myl12b	7.755012163
Myl6	15.86720637
Myo1b	4.401568155
Myof	5.377884336
Mzt1	2.458065416
Mzt2	6.534893294
N4bp1	2.608447622
N4bp2l2	2.491833607
N4bp3	2.728348977
Naa10	7.006958309
Naa40	3.083572058
Nab2	3.121160352
Nabp1	2.338133036
Nacc1	3.488522979
Nae1	5.587810589
Nagpa	4.444349665
Nap1l4	3.317807084
Nars	4.516780313
Nasp	4.483863023
Nasp	5.224291484
Nat10	5.373558747
Natd1	2.81076101
Ncapd2	5.902088665
Ncdn	2.857417251
Nck1	1.128053065
Nckap1	4.801690339
Ncl	2.659974117
Ncl	5.732093944
Ncl	5.833971638
Ncln	5.683375041
Ncoa5	2.322168987
Ncoa6	2.007000106
Ncoa7	1.884937969
Ncor1	4.263070753
Ncor1	3.062919336
Ncor2	3.477595946
Ndel1	1.859538069
Ndor1	3.618752125
Ndrg1	1.257934818
Ndrg2	3.674866801
Ndrg3	4.510464342
Ndst1	0.583179657
Ndufa1	10.05244541
Ndufa10	9.926717751
Ndufa2	9.573956515
Ndufa4	20.21963189
Ndufa5	12.74819923
Ndufa6	9.813652257
Ndufa8	7.087203564
Ndufab1	10.20670728
Ndufaf1	3.872769354
Ndufaf3	4.174667858
Ndufb10	7.317223707
Ndufb11	15.10161808
Ndufb6	17.50532614
Ndufb8	14.50893451
Ndufc1	11.16830655
Ndufs1	4.167255226
Ndufs2	8.608679693
Ndufs3	10.5762715
Ndufs4	14.12222477
Ndufs5	12.71224599
Ndufs6	12.26308274
Ndufv1	5.430102
Ndufv2	5.62033838
Necap2	4.373665882
Nectin2	3.430453839
Nectin3	3.340597575
Nedd1	2.800647464
Nedd8	7.612094474
Nefh	3.40412026
Neil2	3.452313023
Nek9	4.578869559
Nelfa	3.080992636
Nelfb	4.801193183
Nemf	3.13624463
Neo1	2.256711756
Neo1	5.792910913
Net1	1.079059406
Nf2	5.222081913
Nfatc2ip	2.956885491
Nfe2l1	2.636512196
Nfe2l2	2.402340492
Nfkbia	0.958902979
Nfkbib	4.188140239
Nfkbil1	1.732685556
Nfs1	4.975222834
Nfya	1.906164948
Nfyb	4.334226639
Nfyb	5.326398399
Nfyc	2.920433249
Nhp2l1	5.204278274
Ninl	4.00866483
Nipa2	2.771633193
Nisch	4.843658345
Nit2	7.627239738
Nkain1	6.067668332
Nkrf	2.057187563
Nkx6-2	2.064567957
Nle1	3.383254762
Nlk	3.128332927
Nlrp4f	5.512459315
Nme1	5.947992357
Nme2	12.5290496
Nme4	6.715703247
Noa1	4.927993866
Nob1	3.170588824
Noc4l	4.730144072
Nod1	2.469433167
Nol11	3.958572653
Nol6	4.253075766
Nop14	3.477920668
Nop16	3.868874667
Notch3	6.861124176
Notum	5.132725577
Npc1	3.932176892
Npc2	5.445373236
Npepps	3.756518027
Nploc4	1.867754306
Nploc4	3.631087025
Npm1	7.362143377
Npm1	6.252148347
Npm3	6.951530198
Nqo1	10.16649457
Nr1d2	2.458914523
Nr1h2	2.963872318
Nr6a1	3.250000124
Nrbf2	1.631644128
Nsa2	7.944012762
Nsf	4.295109691
Nsmaf	3.579029498
Nsmce3	2.07691208
Nsmce4a	5.331146719
Nsrp1	1.829799391
Nsun4	3.597452462
Nt5c	6.92198976
Nt5c3	3.093449744
Nuak1	1.49134317
Nubp2	5.951381134
Nudc	5.430113117
Nudcd1	4.389991971
Nudcd3	2.810608848
Nudt14	7.488697613
Nudt19	4.778071905
Nudt21	5.370297012
Nudt3	2.830986527
Nudt4	3.429650915
Nudt4	6.006821128
Nuf2	3.823473723
Nup107	4.506496719
Nup133	6.48568909
Nup153	2.357307011
Nup210	4.077957915
Nup54	3.815085711
Nup88	3.957594903
Nupl1	2.691386705
Nxn	3.938757138
Oat	4.193479138
Obfc1	2.45324547
Obsl1	4.06845257
Ofd1	3.775219118
Ola1	7.363050899
Ooep	7.796789873
Orc2	3.772415278
Orc2	4.563780945
Orc4	3.391060354
Orc5	2.236722264
Ormdl2	4.750915962
Ormdl3	1.582414892
Oser1	1.254507385
Ost4	8.169567679
Ostc	7.134920625
Ostf1	2.739956775
Otub1	1.921832683
Otub1	5.996122891
Otud3	2.989439041
Otud6b	5.201169279
Otud6b	4.425930564
Otulin	4.117782782
Ovca2	1.806172091
Ovca2	2.585472765
Ovol2	1.762764515
Oxsr1	2.33788285
P4hb	6.200782389
Pa2g4	4.542447184
Pa2g4	8.103966222
Pabpc1	8.749456986
Pacs1	2.809246035
Pafah1b1	2.384961749
Pafah1b1	2.816184128
Pafah1b1	3.05225473
Pafah1b2	2.112232862
Pafah1b3	6.17380822
Pagr1a	2.743837333
Paip2b	3.211972055
Pak2	3.393786895
Pak4	3.04145102
Pald1	4.248414846
Papd7	2.416197573
Papolg	2.769739484
Park7	8.153325479
Parl	8.445509817
Parn	3.160587797
Pask	4.823728932
Paxbp1	8.308102555
Paxip1	2.773440048
Pbx3	2.590782436
Pcbp1	4.022747862
Pccb	7.397322955
Pcf11	1.10920761
Pcgf2	2.188569597
Pcgf6	2.818821734
Pcmt1	3.012454996
Pcmt1	3.822914856
Pcna	7.21544381
Pcnp	7.728335239
Pcnp	7.918599586
Pcnt	3.750250615
Pcnx3	4.074639914
Pcolce	8.631508311
Pcyox1l	4.964606114
Pcyt2	4.617801759
Pdap1	8.17970503
Pdcd10	1.890317277
Pdcd10	2.92892951
Pdcd2	5.250640608
Pdcd5	3.753102332
Pdcd6	5.454508045
Pdcd6ip	5.46097824
Pdcl	3.141355948
Pdcl	1.805609623
Pde12	1.884033287
Pdf	2.327660464
Pdf	1.51313481
Pdgfa	2.500002002
Pdgfa	3.357070656
Pdha1	5.742363967
Pdhb	4.973074059
Pdhx	2.22146178
Pdhx	3.17228166
Pdk3	4.780914323
Pdk3	6.015955123
Pdlim1	4.824014959
Pdlim7	2.936299935
Pdpk1	2.926528747
Pdpn	5.202419545
Pdrg1	2.787852918
Pds5a	2.361611568
Pds5a	4.517654498
Pdxk	3.967960167
Pdzd11	5.634602589
Pdzd4	4.070595343
Pdzd8	2.328903494
Peak1	0.606175116
Pebp1	8.148598
Pecr	7.170476274
Peg12	2.603131484
Peg3	4.835655241
Pelo	1.795673638
Pelp1	3.366003223
Pex11a	3.202989322
Pex11a	2.291220152
Pex13	4.908819215
Pex14	3.424852565
Pex3	4.81853335
Pex5	3.882212592
Pfas	3.175606654
Pfas	5.111280069
Pfdn1	11.61883688
Pfdn6	3.717812049
Pfkp	6.090599203
Pfn1	10.533799
Pgam5	2.935058678
Pgap1	4.176839171
Pgd	6.447232047
Pgm3	4.972872079
Pgrmc2	2.214470218
Pgrmc2	3.894768804
Phactr4	2.280985875
Phc1	2.793531114
Phc1	3.309689905
Phf10	4.510091839
Phf13	1.012075242
Phf3	2.516852234
Phf5a	4.93223897
Phgdh	6.561990965
Phka1	7.331134381
Phlda2	6.153404568
Phldb1	3.561916274
Phpt1	8.946030534
Pias4	1.546468436
Pias4	2.427651449
Pid1	2.388770214
Piezo1	7.514190397
Pigf	3.40135688
Pigh	3.790780906
Pigp	17.83306182
Pigp	10.34254608
Pigq	4.915106024
Pigx	5.599640631
Pik3cb	2.706534129
Pik3cd	1.907592662
Pik3r2	2.827914696
Pip4k2b	1.93350393
Pip4k2c	2.762477559
Pip5k1a	1.945708275
Pisd	4.719298839
Pisd	3.914210627
Pithd1	3.826619676
Pja1	3.524325465
Pkn2	3.31367188
Plaa	4.441164685
Platr10	2.292318504
Plbd2	5.636370605
Plbd2	3.891153676
Plcb3	6.332815165
Plcd3	1.622583124
Pld3	3.939380979
Plekhf1	1.689975279
Plekhf2	2.069600147
Plekhj1	4.795502131
Plekhm1	1.714431438
Plekhm2	0.944223649
Plin3	4.469939558
Plk3	1.997346575
Plp2	6.106318964
Pls3	5.108169213
Plxna1	3.127334921
Plxnb2	2.900791305
Pmepa1	3.37613931
Pmf1	8.025819906
Pml	1.53149483
Pml	2.583134486
Pmm1	4.537895514
Pnldc1	3.630293596
Pnma5	2.976639702
Pno1	5.116290393
Pnrc1	1.281709574
Podxl	2.573884627
Poglut1	2.757044483
Pola1	5.220471175
Polb	4.32715158
Pold2	5.826530639
Pold3	1.897368736
Poldip3	3.526232042
Pole2	2.672737732
Pole3	7.46028737
Pole4	3.32946709
Pole4	2.324877771
Pole4	7.779664282
Polg	2.255702163
Polh	1.796108652
Poli	2.408592098
Poll	3.182388525
Polr1c	3.047910057
Polr2a	3.224141372
Polr2e	4.691801581
Polr2g	5.129947773
Polr2m	5.102338238
Polr3a	4.971254433
Polr3c	3.640936277
Polr3d	1.702682239
Polr3g	3.044396173
Polr3gl	2.054347641
Polr3h	3.587126788
Pom121	3.397959816
Pomgnt2	2.179183597
Pop4	5.458868809
Pop7	1.461077239
Porcn	10.20631612
Pot1a	2.946142336
Pou2f1	2.531176395
Pou2f1	2.251886039
Ppat	3.985976588
Ppat	4.162286161
Ppcs	2.556316727
Ppfia1	1.967728157
Ppic	9.782219152
Ppie	4.607303505
Ppih	8.333458276
Ppil1	4.030825515
Ppil2	4.216454198
Ppil3	3.415855409
Ppip5k2	5.224575707
Ppm1g	4.297417863
Ppme1	4.06369907
Ppp1r12c	2.993599349
Ppp1r15a	1.913005335
Ppp1r1a	5.077641406
Ppp1r2	2.57685084
Ppp1r2	4.567785
Ppp1r2	3.38808692
Ppp1r37	3.572528068
Ppp1r8	3.076021853
Ppp2r2a	3.028574488
Ppp2r2a	2.934927785
Ppp2r2a	1.666259808
Ppp2r5a	3.49386051
Ppp2r5b	3.756507258
Ppp2r5d	5.283831172
Ppp3cb	2.046223405
Ppp4c	4.726584793
Ppp4r3a	3.791782195
Ppp4r3a	2.67990744
Ppp5c	5.417354062
Ppp6c	3.213470612
Ppp6r1	5.788125804
Ppp6r3	3.710500169
Ppt2	5.479339724
Ppwd1	3.727198318
Pqbp1	5.286847006
Pradc1	2.807930761
Pramef12	5.16382062
Prdm14	1.059565913
Prdm4	2.425285584
Prdx3	4.076876554
Prdx4	9.279592189
Prdx5	7.002643575
Prdx6	6.319350307
Preb	4.900100379
Prelid3b	3.313352165
Prepl	3.742172385
Prkab1	1.586750098
Prkacb	2.634621373
Prkag1	4.708012815
Prkag2	2.696247244
Prkrip1	2.925010192
Prmt1	6.674825383
Prmt2	4.118481341
Prmt5	4.770398729
Prmt6	2.159282986
Prorsd1	2.760768102
Prpf18	2.93982609
Prpf3	5.690133667
Prpf38a	3.280731971
Prpf38b	1.627373119
Prpf38b	1.744268083
Prpf40a	3.260982885
Prps2	5.392550698
Prps2	6.154489814
Prpsap1	3.882034598
Prpsap2	5.244254507
Prr12	2.758030481
Prr14l	1.907296427
Prr3	3.793122265
Prrc2a	3.175226927
Prrc2c	3.29832745
Prrg2	4.601989516
Prune	2.962636266
Psat1	6.76065062
Psat1	5.517571642
Psenen	4.703429935
Psip1	3.020700749
Psma1	6.471170521
Psma7	9.881161334
Psmb1	7.331910089
Psmb4	10.09895657
Psmb5	9.355081426
Psmb7	10.37832015
Psmc3ip	4.104771589
Psmc4	6.749085241
Psmd10	4.168148242
Psmd10	4.292771036
Psmd4	5.449492094
Psmd5	2.90952604
Psmd6	6.147654016
Psmd7	3.775170535
Psmd7	3.704811449
Psmd8	6.850297305
Psmf1	2.796193837
Psmg1	5.080161027
Psmg3	2.812312583
Pspc1	5.441073085
Pspc1	3.668793407
Psph	5.515895764
Ptbp3	4.885257302
Ptcd1	3.174866988
Ptcd2	2.792864238
Ptcd3	4.147039033
Ptgfrn	2.375924995
Ptgis	5.57390465
Ptk2	4.319040653
Ptk2b	3.221495655
Ptk7	6.784083272
Ptms	5.894858152
Ptov1	6.338776044
Ptp4a1	4.117368286
Ptp4a1	2.841110908
Ptpmt1	3.2722955
Ptpn11	2.891391127
Ptpn12	3.705644092
Ptpn2	2.701954582
Ptpn23	5.658634498
Ptprf	7.763933433
Ptrf	8.415914159
Pttg1	5.742672278
Puf60	3.575506212
Pum3	3.82088202
Purb	1.92553182
Pus1	4.30206449
Pwp2	2.755791855
Pwp2	3.743782152
Pycrl	3.39206605
Pyurf	5.87264848
Qdpr	8.286332822
Qk	3.209779489
Qk	3.411984873
Qsox1	2.704462103
Qsox2	1.796738919
Qtrtd1	3.172305453
R3hcc1	4.060448114
R3hdm4	5.016560611
Rab10	3.510999228
Rab10	2.476557814
Rab11a	5.688603629
Rab11b	3.689066478
Rab12	4.017626442
Rab14	2.367045957
Rab14	3.91150864
Rab1b	5.728195523
Rab24	4.246070478
Rab28	2.653462378
Rab31	2.535338397
Rab3ip	0.713622657
Rab40c	2.313994825
Rab4b	6.446230873
Rab5b	3.609274819
Rab5c	7.316337173
Rab5c	6.844346199
Rab7	4.07423301
Rab7	2.987877385
Rab9	2.590672841
Rabac1	10.72926117
Rabepk	3.342030998
Rabggtb	1.956587973
Rac1	5.162719028
Racgap1	3.468707725
Racgap1	2.571249843
Rad17	2.71221298
Rad18	0.669424135
Rad21	3.444513912
Rad23a	6.107245599
Rad50	3.722338956
Rad51ap1	2.290952331
Rad54l	3.194814856
Rad54l2	3.387150128
Raf1	4.084645852
Rai14	3.199892886
Rala	3.960075744
Rala	5.646329647
Ralb	8.360959617
Ralbp1	3.772714975
Ranbp1	6.998937319
Ranbp10	3.89929256
Rangap1	4.122787996
Rangrf	5.33891038
Rap1a	4.320765171
Rap1b	3.393341385
Rap1gds1	5.250051492
Rap2c	2.757295744
Rap2c	4.0907687
Rapgef3	2.497210394
Rarg	3.043466355
Rars	6.061834332
Rasa1	2.111249246
Rassf3	2.271691566
Rbbp4	5.829596586
Rbck1	6.326055157
Rbfa	6.49495821
Rbfox2	4.028428892
Rbfox2	4.304211565
Rbm12	2.582193153
Rbm14	5.157342484
Rbm15	2.822978609
Rbm15b	2.810337147
Rbm17	4.107702081
Rbm18	1.839532081
Rbm26	2.552413494
Rbm28	4.845177116
Rbm3	11.02173171
Rbm34	4.233828938
Rbm34	3.638663602
Rbm39	3.086074538
Rbm42	6.604551279
Rbm5	1.829499533
Rbm6	2.748550457
Rbm7	2.198112546
Rbmxl1	3.234166628
Rbpms	5.115044071
Rbpms	3.194539501
Rbsn	2.568579155
Rc3h2	2.200233966
Rcc1	3.800903422
Rcc1l	3.076629696
Rchy1	3.919225559
Rcn1	7.388455623
Rdh11	2.848191096
Rdh11	1.542970525
Rdh13	1.849262748
Recql5	0.772710827
Reep5	6.991044175
Relb	1.94342945
Rer1	1.891428024
Rer1	3.545994697
Rev1	2.031766635
Rexo1	2.836784253
Rexo2	6.053336551
Rexo4	2.890956815
Rfc1	4.728335121
Rfc3	4.15246001
Rfc4	5.829588017
Rfc5	3.818944201
Rfng	4.149357243
Rfwd3	2.863512422
Rfx2	3.066575278
Rgs19	3.607285996
Rheb	3.710751786
Rhebl1	2.986725343
Rhno1	1.851240568
Rhob	0.834327997
Rhot2	4.000499842
Rhot2	3.463178385
Rimklb	5.329724786
Rita1	2.337741097
Rlf	2.398222484
Rlim	2.261997801
Rmdn3	4.344101215
Rmnd5a	2.75622575
Rmnd5b	3.409270082
Rnasek	3.359664252
Rnd3	1.892510159
Rnf10	9.523068166
Rnf11	3.73756951
Rnf121	3.220541707
Rnf126	3.953997884
Rnf141	3.602704962
Rnf146	2.021707432
Rnf149	3.457322352
Rnf169	1.845679653
Rnf181	5.176940933
Rnf185	2.608446885
Rnf187	6.492823962
Rnf2	2.646594966
Rnf2	1.710976672
Rnf216	1.75600794
Rnf219	2.832585564
Rnf220	3.571000072
Rnf38	1.741546395
Rnf44	3.683697256
Rnf5	6.079663533
Rnf7	3.516016427
Rnf7	5.320300353
Rnh1	7.022285566
Rnpc3	2.7189639
Rnpep	4.656697844
Rock1	3.788658456
Rp9	3.460538271
Rpa1	5.529806119
Rpa3	7.583994737
Rpap1	3.440952229
Rpap3	3.847588298
Rpf1	3.772236154
Rpf2	3.777679333
Rpia	1.240000959
Rpl10l	4.859217576
Rpl11	11.12566391
Rpl13a	5.414368531
Rpl13a	10.60888261
Rpl15	5.415400404
Rpl15	11.27203057
Rpl18a	10.00440637
Rpl23	4.386612094
Rpl23	13.74981521
Rpl23a	13.1735374
Rpl3	13.01110906
Rpl30	14.06357553
Rpl31-ps12	12.31026878
Rpl32	10.88213846
Rpl34	12.7270527
Rpl34-ps1	12.66608883
Rpl35	14.83818774
Rpl36al	7.723666539
Rpl37rt	13.55903048
Rpl39	15.316349
Rpl41	12.3496629
Rpl7	11.43997478
Rpl7l1	1.881116255
Rpl7l1	2.370283739
Rpl7l1	3.385654335
Rpl9	10.936042
Rplp1	24
Rpp21	4.158330396
Rpp25l	3.117676154
Rpp40	2.86352181
Rprd1a	5.287948454
Rprd2	2.585573312
Rprd2	1.241179223
Rprd2	2.183039085
Rps10	9.794481149
Rps11	11.25023001
Rps12	17.02074631
Rps13	11.49169674
Rps15a	11.08519715
Rps17	14.01171914
Rps18	12.94948992
Rps19bp1	2.528885328
Rps20	12.76841175
Rps26	11.32966969
Rps27a	13.11311334
Rps28	15.83532086
Rps29	16.60864197
Rps3	4.882440624
Rps3a1	13.79293819
Rps4x	14.14457303
Rps6	10.3022487
Rps6	11.55891882
Rps6ka1	4.461028997
Rps6ka6	4.321308906
Rps6kb2	4.401233169
Rps6kc1	1.497380632
Rps7	10.93173322
Rps8	10.46445172
Rpusd3	4.33348244
Rras2	4.539102001
Rrbp1	3.824183351
Rrbp1	4.412080741
Rrp1	6.103694136
Rrp12	3.974785393
Rrp15	3.823744618
Rrp36	2.546583051
Rrp7a	3.814285017
Rrp8	2.595630728
Rsbn1l	2.11881478
Rsc1a1	3.129401553
Rsl1d1	3.50171005
Rsrc2	2.205770638
Rsu1	6.394317889
Rtca	3.882819861
Rtcb	4.649910955
Rtn3	7.038934559
Rtn3	5.71303234
Rusc1	1.678926186
Ruvbl2	5.341656664
Rwdd1	7.939204837
Rybp	2.246120549
S100pbp	3.085829519
S1pr2	1.850734854
Saal1	5.93573463
Sac3d1	2.005968974
Sae1	5.106670264
Sall1	2.501689053
Sall1	2.595829405
Sall4	3.010893257
Samd4b	3.164114837
Samhd1	4.58589246
Sap30	2.479650367
Sars	3.991054371
Sart1	4.123936127
Sart3	3.487812324
Sat1	5.170836905
Sav1	2.949656377
Sbds	3.470805253
Sbf1	2.964258882
Sbf2	4.491381071
Sbno1	1.446028387
Sbno1	2.476953532
Sbno2	1.089903851
Sc5d	2.26432831
Sc5d	2.82911944
Scaf11	5.532026348
